prog_name_en,recipient_city,year,agreement_value
HPS-Federal Horizontal Pilot Projects,Victoria,2010,86400
HPS-Federal Horizontal Pilot Projects,Winnipeg,2013,561200
HPS-Homeless individuals and Families Inf. System,Saint John,2010,44010
HPS-Homelessness Knowledge Development-Cont.,Burnaby,2010,284061
HPS-Homelessness Knowledge Development-Cont.,Calgary,2010,88191
HPS-Homelessness Knowledge Development-Cont.,Calgary,2013,38500
HPS-Homelessness Knowledge Development-Cont.,Iqaluit,2013,94166
HPS-Homelessness Knowledge Development-Cont.,London,2010,90715
HPS-Homelessness Knowledge Development-Cont.,Ottawa,2010,144500
HPS-Homelessness Knowledge Development-Cont.,Saint-Sauveur,2013,70098
HPS-Homelessness Knowledge Development-Cont.,St. John's,2010,94528
HPS-Homelessness Knowledge Development-Cont.,Toronto,2010,99017
HPS-Homelessness Knowledge Development-Cont.,Toronto,2013,95118
HPS-Homelessness Knowledge Development-Cont.,Vancouver,2010,150000
HPS-Homelessness Knowledge Development-Grant,Calgary,2013,82683
HPS-Homelessness Knowledge Development-Grant,Gatineau,2013,81760
HPS-Homelessness Knowledge Development-Grant,London,2013,70290
HPS-Homelessness Knowledge Development-Grant,Montreal,2013,186480
HPS-Homelessness Knowledge Development-Grant,Saskatoon,2013,79690
HPS-Homelessness Knowledge Development-Grant,Sherbrooke,2010,33660
HPS-Homelessness Knowledge Development-Grant,Toronto,2010,121344
HPS-Homelessness Knowledge Development-Grant,Toronto,2013,250439
HPS-Homelessness Knowledge Development-Grant,Vancouver,2013,144150
HPS-Homelessness Knowledge Development-Grant,Winnipeg,2013,77976
HPS-Innovative Solutions to Homelessness-Contr,Abbotsford,2015,400989
HPS-Innovative Solutions to Homelessness-Contr,"Barrie, Ontario",2017,99062
HPS-Innovative Solutions to Homelessness-Contr,"Behchoko, Northwest Territories|Behchoko, Territoires du Nord-Ouest",2017,77615
HPS-Innovative Solutions to Homelessness-Contr,"Brandon, Manitoba",2018,31677
HPS-Innovative Solutions to Homelessness-Contr,"Brantford, Ontario",2018,40306
HPS-Innovative Solutions to Homelessness-Contr,Calgary,2014,31020
HPS-Innovative Solutions to Homelessness-Contr,Calgary,2015,68849
HPS-Innovative Solutions to Homelessness-Contr,Calgary,2016,1818112
HPS-Innovative Solutions to Homelessness-Contr,"Calgary, Alberta",2016,154766
HPS-Innovative Solutions to Homelessness-Contr,"Calgary, Alberta",2017,498453
HPS-Innovative Solutions to Homelessness-Contr,"Duncan, British Columbia|Duncan, Colombie-Britannique",2017,156460
HPS-Innovative Solutions to Homelessness-Contr,"Fort McMurray, Alberta",2018,50000
HPS-Innovative Solutions to Homelessness-Contr,Iqaluit,2016,44332
HPS-Innovative Solutions to Homelessness-Contr,Iqaluit,2018,555179
HPS-Innovative Solutions to Homelessness-Contr,"Iqaluit, Nunavut",2018,262119
HPS-Innovative Solutions to Homelessness-Contr,"Lethbridge, Alberta",2018,32000
HPS-Innovative Solutions to Homelessness-Contr,"Medicine Hat, Alberta",2018,32000
HPS-Innovative Solutions to Homelessness-Contr,"Mississauga, Ontario",2017,122524
HPS-Innovative Solutions to Homelessness-Contr,Montréal,2019,43062
HPS-Innovative Solutions to Homelessness-Contr,"Montréal, Quebec|Montréal, Québec",2017,459522
HPS-Innovative Solutions to Homelessness-Contr,"Nanaimo, British Columbia|Nanaimo, Colombie-Britannique",2018,32000
HPS-Innovative Solutions to Homelessness-Contr,Ottawa,2015,90310
HPS-Innovative Solutions to Homelessness-Contr,"Prince Albert, Saskatchewan",2018,30000
HPS-Innovative Solutions to Homelessness-Contr,"Québec, Quebec|Québec, Québec",2018,149267
HPS-Innovative Solutions to Homelessness-Contr,"Sault Ste. Marie, Ontario",2018,33525
HPS-Innovative Solutions to Homelessness-Contr,"St. John's, Newfoundland and Labrador|St. John's, Terre-Neuve-et-Labrador",2016,63800
HPS-Innovative Solutions to Homelessness-Contr,Toronto,2019,235608
HPS-Innovative Solutions to Homelessness-Contr,"Toronto, Ontario",2018,288421
HPS-Innovative Solutions to Homelessness-Contr,"Vancouver, British Columbia|Vancouver, Colombie-Britannique",2017,542788
HPS-Innovative Solutions to Homelessness-Contr,Yellowknife,2019,62744
HPS-Innovative Solutions to Homelessness-Grant,Essex,2018,18106
HPS-Innovative Solutions to Homelessness-Grant,Halifax,2018,24789
HPS-Innovative Solutions to Homelessness-Grant,Montréal,2019,24601
HPS-Outreach Communities-Shared Delivery,100 Mile House,2010,63627
HPS-Outreach Communities-Shared Delivery,Abbotsford,2010,198886
HPS-Outreach Communities-Shared Delivery,Alberton,2011,142500
HPS-Outreach Communities-Shared Delivery,Bonshaw,2011,149195
HPS-Outreach Communities-Shared Delivery,Campbell River,2010,43843
HPS-Outreach Communities-Shared Delivery,Campbellton,2010,99914
HPS-Outreach Communities-Shared Delivery,Camrose,2010,46392
HPS-Outreach Communities-Shared Delivery,Carvel,2010,32405
HPS-Outreach Communities-Shared Delivery,Chipman,2010,26808
HPS-Outreach Communities-Shared Delivery,Corner Brook,2011,140000
HPS-Outreach Communities-Shared Delivery,Cranbrook,2010,174204
HPS-Outreach Communities-Shared Delivery,Edmundston,2011,44764
HPS-Outreach Communities-Shared Delivery,Fort Qu'Appelle,2010,41846
HPS-Outreach Communities-Shared Delivery,Halifax,2011,82839
HPS-Outreach Communities-Shared Delivery,Happy Valley Goose Bay,2010,65500
HPS-Outreach Communities-Shared Delivery,Hebron,2010,100000
HPS-Outreach Communities-Shared Delivery,Kentville,2010,288581
HPS-Outreach Communities-Shared Delivery,Labrador City,2010,27032
HPS-Outreach Communities-Shared Delivery,Marystown,2011,82973
HPS-Outreach Communities-Shared Delivery,New Glasgow,2011,215699
HPS-Outreach Communities-Shared Delivery,Penticton,2010,66660
HPS-Outreach Communities-Shared Delivery,Portage La Prairie,2010,826600
HPS-Outreach Communities-Shared Delivery,Powell River,2010,47000
HPS-Outreach Communities-Shared Delivery,Salt Spring Island,2010,80324
HPS-Outreach Communities-Shared Delivery,Sechelt,2010,102905
HPS-Outreach Communities-Shared Delivery,Smithers,2010,88305
HPS-Outreach Communities-Shared Delivery,St. John's,2011,30000
HPS-Outreach Communities-Shared Delivery,Ste-Anne-de-Kent,2010,49980
HPS-Outreach Communities-Shared Delivery,Vernon,2010,81242
HPS-Outreach Communities-Shared Delivery,Watson Lake,2010,29673
HPS-Outreach Communities-Shared Delivery,Yarmouth,2010,346438
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Calgary,2008,120300
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Charlottetown,2007,28302
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Edmonton,2007,62921
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Edmonton,2008,39000
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Gatineau,2008,49944
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Halifax,2007,30000
Homelessness Knowledge Dev. Program (HKDP)- Cont.,London,2008,70000
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Ottawa,2008,49880
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Saskatoon,2007,51500
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Saskatoon,2008,45192
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Sherbrooke,2008,99676
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Swan River,2007,27150
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Toronto,2007,80380
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Toronto,2008,140420
Homelessness Knowledge Dev. Program (HKDP)- Cont.,Winnipeg,2007,28800
Homelessness Knowledge Dev. Program (HKDP)- Grant,Calgary,2008,100000
Homelessness Knowledge Dev. Program (HKDP)- Grant,Halifax,2008,50000
Homelessness Knowledge Dev. Program (HKDP)- Grant,Montréal,2008,50000
Homelessness Knowledge Dev. Program (HKDP)- Grant,Ottawa,2008,50000
Homelessness Knowledge Dev. Program (HKDP)- Grant,St. John's,2008,100000
Homelessness Knowledge Dev. Program (HKDP)- Grant,Toronto,2007,55486
Homelessness Knowledge Dev. Program (HKDP)- Grant,Toronto,2008,349021
Homelessness Knowledge Dev. Program (HKDP)- Grant,Vancouver,2008,179372
Homelessness Knowledge Dev. Program (HKDP)- Grant,Victoria,2008,29397
Homelessness Knowledge Dev. Program (HKDP)- Grant,Winnipeg,2008,36500
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Brampton, Ontario",2017,93534
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Calgary, Alberta",2017,411056
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Edmonton, Alberta",2017,284949
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Hamilton, Ontario",2017,81000
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Kingston, Ontario",2017,112465
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Kitchener, Ontario",2017,50000
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Montréal, Quebec|Montréal, Québec",2017,509432
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Oakville, Ontario",2017,121042
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Ottawa, Ontario",2017,81000
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Québec, Quebec|Québec, Québec",2017,106601
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Red Deer, Alberta",2017,32000
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Sherbrooke, Quebec|Sherbrooke, Québec",2017,47462
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"St. Catharines, Ontario",2017,220920
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"St. John's, Newfoundland and Labrador|St. John's, Terre-Neuve-et-Labrador",2017,94929
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Surrey, British Columbia|Surrey, Colombie-Britannique",2017,114122
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Sydney, Nova Scotia|Sydney, Nouvelle-Écosse",2017,374557
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Terrace, British Columbia|Terrace, Colombie-Britannique",2017,212757
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Toronto, Ontario",2017,1319563
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Vancouver, British Columbia|Vancouver, Colombie-Britannique",2017,145500
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Victoria, British Columbia|Victoria, Colombie-Britannique",2017,154000
Homelessness Partnering Strategy (HPS) - Innovative Solutions to Homelessness,"Winnipeg, Manitoba",2017,258409
Homelessness Partnering Strategy - Designated Communities - Shared Delivery,Gatineau,2018,76000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness,Saskatoon,2017,46253
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Bathurst, New Brunswick|Bathurst, Nouveau-Brunswick",2018,25000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Burnaby, British Columbia|Burnaby, Colombie-Britannique",2017,132097
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,Calgary,2018,100000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Calgary, Alberta",2017,386734
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Charlottetown, Prince Edward Island|Charlottetown, Île-du-Prince-Édouard",2017,40000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Cowansville, Quebec|Cowansville, Québec",2017,60947
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Edmonton, Alberta",2017,438939
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Edmonton, Alberta",2018,477028
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Guelph, Ontario",2017,32000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Kamloops, British Columbia|Kamloops, Colombie-Britannique",2017,31919
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Kelowna, British Columbia|Kelowna, Colombie-Britannique",2017,50000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Kingston, Ontario",2017,32000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"London, Ontario",2017,50000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Montréal, Quebec|Montréal, Québec",2017,624256
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Montréal, Quebec|Montréal, Québec",2018,375545
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Oakville, Ontario",2017,50000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Peterborough, Ontario",2017,32000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Ponoka, Alberta",2017,170751
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Prince George, British Columbia|Prince George, Colombie-Britannique",2017,32146
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Québec, Quebec|Québec, Québec",2017,447925
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Regina, Saskatchewan",2017,49985
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Saint John, New Brunswick|Saint-Jean, Nouveau-Brunswick",2017,241051
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Saint John, New Brunswick|Saint-Jean, Terre-Neuve-et-Labrador",2017,96000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Saint-Jérôme, Quebec|Saint-Jérôme, Québec",2017,94839
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Saskatoon, Saskatchewan",2017,44653
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Sherbrooke, Quebec|Sherbrooke, Québec",2018,47462
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"St. John's, Newfoundland and Labrador|Saint-Jean, Terre-Neuve-et-Labrador",2017,415701
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"St. John's, Newfoundland and Labrador|Saint-Jean, Terre-Neuve-et-Labrador",2018,415701
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Sudbury, Ontario",2017,32000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Sydney, Nova Scotia|Sydney, Nouvelle-Écosse",2017,31662
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Thompson, Manitoba",2018,25000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Thorold, Ontario",2017,50000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,Thunder Bay,2018,121217
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Thunder Bay, Ontario",2017,50000
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Timmins, Ontario",2017,378151
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,Toronto,2018,131940
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Toronto, Ontario",2017,246024
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Toronto, Ontario",2018,401188
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Vancouver, British Columbia|Vancouver, Colombie-Britannique",2017,178500
Homelessness Partnering Strategy - Innovative Solutions to Homelessness - Contribution,"Verdun, Quebec|Verdun, Québec",2017,375545
